,Country_Region,Province_State,Lat,Long_,Last_Update1,Confirmed,Deaths,Recovered,Active,People_Tested,People_Hospitalized,Daily_Confirmed,Daily_Deaths,Daily_Recovered,Daily_Active,Daily_Tested,Daily_Hospitalized,IP
0,US,New York,42.1657,-74.9481,2020-04-12,189033,9385,23887.0,179648.0,461601,42594.0,189033.0,9385.0,23887.0,179648.0,461601.0,42594.0,174531.0
1,US,New York,42.1657,-74.9481,2020-04-13,195749,10058,23887.0,185691.0,478357,42712.0,6716.0,673.0,0.0,6043.0,16756.0,118.0,7389.0
2,US,New York,42.1657,-74.9481,2020-04-14,203020,10842,23887.0,192178.0,499143,46201.0,7271.0,784.0,0.0,6487.0,20786.0,3489.0,8055.0
3,US,New York,42.1657,-74.9481,2020-04-15,214454,11617,23887.0,202837.0,526012,46201.0,11434.0,775.0,0.0,10659.0,26869.0,0.0,12209.0
4,US,New York,42.1657,-74.9481,2020-04-16,223691,14832,23887.0,208859.0,550579,50450.0,9237.0,3215.0,0.0,6022.0,24567.0,4249.0,12452.0
5,US,New York,42.1657,-74.9481,2020-04-17,230597,17131,23887.0,213466.0,550579,52424.0,6906.0,2299.0,0.0,4607.0,0.0,1974.0,9205.0
6,US,New York,42.1657,-74.9481,2020-04-18,241712,17671,23887.0,224041.0,596532,54339.0,11115.0,540.0,0.0,10575.0,45953.0,1915.0,11655.0
7,US,New York,42.1657,-74.9481,2020-04-19,247815,18298,23887.0,229517.0,617555,55723.0,6103.0,627.0,0.0,5476.0,21023.0,1384.0,6730.0
8,US,New York,42.1657,-74.9481,2020-04-20,253060,18611,23887.0,234449.0,633861,57103.0,5245.0,313.0,0.0,4932.0,16306.0,1380.0,5558.0
9,US,New York,42.1657,-74.9481,2020-04-21,258361,19104,23887.0,239257.0,649325,57103.0,5301.0,493.0,0.0,4808.0,15464.0,0.0,5794.0
10,US,New York,42.1657,-74.9481,2020-04-22,263292,19413,23887.0,243879.0,669982,57103.0,4931.0,309.0,0.0,4622.0,20657.0,0.0,5240.0
11,US,New York,42.1657,-74.9481,2020-04-24,263460,20973,23887.0,242487.0,695920,57103.0,168.0,1560.0,0.0,-1392.0,25938.0,0.0,1728.0
12,US,New York,42.1657,-74.9481,2020-04-25,271590,21411,23887.0,250179.0,730656,57103.0,8130.0,438.0,0.0,7692.0,34736.0,0.0,8568.0
13,US,New York,42.1657,-74.9481,2020-04-26,282143,22009,23887.0,260134.0,777568,57103.0,10553.0,598.0,0.0,9955.0,46912.0,0.0,11151.0
14,US,New York,42.1657,-74.9481,2020-04-27,288045,22269,23887.0,265776.0,805350,57103.0,5902.0,260.0,0.0,5642.0,27782.0,0.0,6162.0
15,US,New York,42.1657,-74.9481,2020-04-28,291996,22668,23887.0,269328.0,826095,57103.0,3951.0,399.0,0.0,3552.0,20745.0,0.0,4350.0
16,US,New York,42.1657,-74.9481,2020-04-29,295106,22912,51630.0,272194.0,844994,64275.0,3110.0,244.0,27743.0,2866.0,18899.0,7172.0,-24389.0
17,US,New York,42.1657,-74.9481,2020-04-30,299691,23477,53238.0,276214.0,872481,65397.0,4585.0,565.0,1608.0,4020.0,27487.0,1122.0,3542.0
18,US,New York,42.1657,-74.9481,2020-05-01,304372,23587,54771.0,226014.0,900636,66369.0,4681.0,110.0,1533.0,-50200.0,28155.0,972.0,3258.0
19,US,New York,42.1657,-74.9481,2020-05-02,308314,24039,56187.0,228088.0,927438,67180.0,3942.0,452.0,1416.0,2074.0,26802.0,811.0,2978.0
20,US,New York,42.1657,-74.9481,2020-05-03,312977,24198,57540.0,231239.0,959071,67890.0,4663.0,159.0,1353.0,3151.0,31633.0,710.0,3469.0
21,US,New York,42.1657,-74.9481,2020-05-04,316415,24708,58950.0,232757.0,985911,68736.0,3438.0,510.0,1410.0,1518.0,26840.0,846.0,2538.0
22,US,New York,42.1657,-74.9481,2020-05-05,318953,24999,58950.0,235004.0,1007310,69331.0,2538.0,291.0,0.0,2247.0,21399.0,595.0,2829.0
23,US,New York,42.1657,-74.9481,2020-05-06,321192,25124,58950.0,237118.0,1028899,69867.0,2239.0,125.0,0.0,2114.0,21589.0,536.0,2364.0
24,US,New York,42.1657,-74.9481,2020-05-07,323978,25623,54597.0,243758.0,1028899,70539.0,2786.0,499.0,,6640.0,0.0,672.0,
25,US,New York,42.1657,-74.9481,2020-05-08,327469,26144,55547.0,245778.0,1089916,71152.0,3491.0,521.0,950.0,2020.0,61017.0,613.0,3062.0
26,US,New York,42.1657,-74.9481,2020-05-09,330407,26243,56378.0,247786.0,1121543,71679.0,2938.0,99.0,831.0,2008.0,31627.0,527.0,2206.0
27,US,New York,42.1657,-74.9481,2020-05-10,333122,26612,57180.0,249330.0,1153768,72255.0,2715.0,369.0,802.0,1544.0,32225.0,576.0,2282.0
28,US,New York,42.1657,-74.9481,2020-05-11,335395,26641,58006.0,250748.0,1182998,72715.0,2273.0,29.0,826.0,1418.0,29230.0,460.0,1476.0
29,US,New York,42.1657,-74.9481,2020-05-12,337055,26988,58363.0,251704.0,1204651,73143.0,1660.0,347.0,357.0,956.0,21653.0,428.0,1650.0
30,US,New York,42.1657,-74.9481,2020-05-13,338485,27284,58679.0,252522.0,1225113,73143.0,1430.0,296.0,316.0,818.0,20462.0,0.0,1410.0
31,US,New York,42.1657,-74.9481,2020-05-14,340661,27477,59193.0,253991.0,1258907,73963.0,2176.0,193.0,514.0,1469.0,33794.0,820.0,1855.0
32,US,New York,42.1657,-74.9481,2020-05-15,343051,27641,59758.0,255652.0,1298757,74433.0,2390.0,164.0,565.0,1661.0,39850.0,470.0,1989.0
33,US,New York,42.1657,-74.9481,2020-05-16,345813,27878,60302.0,257633.0,1338048,74751.0,2762.0,237.0,544.0,1981.0,39291.0,318.0,2455.0
34,US,New York,42.1657,-74.9481,2020-05-17,348232,28049,60796.0,259387.0,1378717,75163.0,2419.0,171.0,494.0,1754.0,40669.0,412.0,2096.0
35,US,New York,42.1657,-74.9481,2020-05-18,350121,28232,61381.0,260508.0,1413396,75525.0,1889.0,183.0,585.0,1121.0,34679.0,362.0,1487.0
36,US,New York,42.1657,-74.9481,2020-05-19,351371,28339,61681.0,261351.0,1439557,75870.0,1250.0,107.0,300.0,843.0,26161.0,345.0,1057.0
37,US,New York,42.1657,-74.9481,2020-05-20,352845,28558,61886.0,262401.0,1467739,76168.0,1474.0,219.0,205.0,1050.0,28182.0,298.0,1488.0
38,US,New York,42.1657,-74.9481,2020-05-21,354370,28636,61886.0,263848.0,1505836,76410.0,1525.0,78.0,0.0,1447.0,38097.0,242.0,1603.0
39,US,New York,42.1657,-74.9481,2020-05-22,356458,28743,62826.0,264889.0,1555055,76608.0,2088.0,107.0,940.0,1041.0,49219.0,198.0,1255.0
40,US,New York,42.1657,-74.9481,2020-05-23,358154,28853,63292.0,266009.0,1600793,76843.0,1696.0,110.0,466.0,1120.0,45738.0,235.0,1340.0
41,US,New York,42.1657,-74.9481,2020-05-24,359926,29031,63292.0,267603.0,1652061,77034.0,1772.0,178.0,0.0,1594.0,51268.0,191.0,1950.0
42,US,New York,42.1657,-74.9481,2020-05-25,361515,29141,64080.0,268294.0,1699826,77295.0,1589.0,110.0,788.0,691.0,47765.0,261.0,911.0
43,US,New York,42.1657,-74.9481,2020-05-26,362764,29229,64280.0,269255.0,1739449,77525.0,1249.0,88.0,200.0,961.0,39623.0,230.0,1137.0
44,US,New York,42.1657,-74.9481,2020-05-27,363836,29302,64443.0,270091.0,1774128,77637.0,1072.0,73.0,163.0,836.0,34679.0,112.0,982.0
45,US,New York,42.1657,-74.9481,2020-05-28,364965,29484,64632.0,270849.0,1811544,77838.0,1129.0,182.0,189.0,758.0,37416.0,201.0,1122.0
46,US,New York,42.1657,-74.9481,2020-05-29,366733,29529,64954.0,272250.0,1876789,78043.0,1768.0,45.0,322.0,1401.0,65245.0,205.0,1491.0
47,US,New York,42.1657,-74.9481,2020-05-30,368284,29646,65289.0,273349.0,1944130,89194.0,1551.0,117.0,335.0,1099.0,67341.0,11151.0,1333.0
48,US,New York,42.1657,-74.9481,2020-05-31,369660,29710,65609.0,274341.0,2005381,89400.0,1376.0,64.0,320.0,992.0,61251.0,206.0,1120.0
49,US,New York,42.1657,-74.9481,2020-06-01,370770,29784,65934.0,275052.0,2063825,89590.0,1110.0,74.0,325.0,711.0,58444.0,190.0,859.0
50,US,New York,42.1657,-74.9481,2020-06-02,371711,29917,66110.0,275684.0,2113777,89703.0,941.0,133.0,176.0,632.0,49952.0,113.0,898.0
51,US,New York,42.1657,-74.9481,2020-06-03,373040,29968,66262.0,276810.0,2167831,89861.0,1329.0,51.0,152.0,1126.0,54054.0,158.0,1228.0
52,US,New York,42.1657,-74.9481,2020-06-04,374085,30019,66502.0,277564.0,2229473,89995.0,1045.0,51.0,240.0,754.0,61642.0,134.0,856.0
53,US,New York,42.1657,-74.9481,2020-06-05,375133,30174,66756.0,278203.0,2293032,89995.0,1048.0,155.0,254.0,639.0,63559.0,0.0,949.0
54,US,New York,42.1657,-74.9481,2020-06-06,376208,30236,66992.0,278980.0,2359512,89995.0,1075.0,62.0,236.0,777.0,66480.0,0.0,901.0
55,US,New York,42.1657,-74.9481,2020-06-07,377316,30280,67261.0,279775.0,2437407,89995.0,1108.0,44.0,269.0,795.0,77895.0,0.0,883.0
56,US,New York,42.1657,-74.9481,2020-06-08,378097,30374,67544.0,280179.0,2497842,89995.0,781.0,94.0,283.0,404.0,60435.0,0.0,592.0
57,US,New York,42.1657,-74.9481,2020-06-09,378799,30417,67687.0,280695.0,2555896,89995.0,702.0,43.0,143.0,516.0,58054.0,0.0,602.0
58,US,New York,42.1657,-74.9481,2020-06-10,379482,30458,67808.0,281216.0,2605869,89995.0,683.0,41.0,121.0,521.0,49973.0,0.0,603.0
59,US,New York,42.1657,-74.9481,2020-06-11,380156,30542,68019.0,281595.0,2668166,89995.0,674.0,84.0,211.0,379.0,62297.0,0.0,547.0
60,US,New York,42.1657,-74.9481,2020-06-12,380892,30580,68211.0,282101.0,2729005,89995.0,736.0,38.0,192.0,506.0,60839.0,0.0,582.0
61,US,New York,42.1657,-74.9481,2020-06-13,381714,30758,68399.0,282557.0,2801400,89995.0,822.0,178.0,188.0,456.0,72395.0,0.0,812.0
62,US,New York,42.1657,-74.9481,2020-06-14,382630,30795,68584.0,283251.0,2872240,89995.0,916.0,37.0,185.0,694.0,70840.0,0.0,768.0
63,US,New York,42.1657,-74.9481,2020-06-15,383324,30825,68761.0,283738.0,2934599,89995.0,694.0,30.0,177.0,487.0,62359.0,0.0,547.0
64,US,New York,42.1657,-74.9481,2020-06-16,383944,30856,68851.0,284237.0,2991210,89995.0,620.0,31.0,90.0,499.0,56611.0,0.0,561.0
65,US,New York,42.1657,-74.9481,2020-06-17,384575,30909,68938.0,284728.0,3051778,89995.0,631.0,53.0,87.0,491.0,60568.0,0.0,597.0
66,US,New York,42.1657,-74.9481,2020-06-18,385142,30939,69085.0,285118.0,3111119,89995.0,567.0,30.0,147.0,390.0,59341.0,0.0,450.0
67,US,New York,42.1657,-74.9481,2020-06-19,385760,30974,69243.0,285543.0,3179660,89995.0,618.0,35.0,158.0,425.0,68541.0,0.0,495.0
68,US,New York,42.1657,-74.9481,2020-06-20,386556,31015,69377.0,286164.0,3258963,89995.0,796.0,41.0,134.0,621.0,79303.0,0.0,703.0
69,US,New York,42.1657,-74.9481,2020-06-21,387272,31083,69506.0,286683.0,3327793,89995.0,716.0,68.0,129.0,519.0,68830.0,0.0,655.0
70,US,New York,42.1657,-74.9481,2020-06-22,387936,31125,69506.0,287305.0,3395319,89995.0,664.0,42.0,0.0,622.0,67526.0,0.0,706.0
71,US,New York,42.1657,-74.9481,2020-06-23,388488,31176,69710.0,287602.0,3452099,89995.0,552.0,51.0,204.0,297.0,56780.0,0.0,399.0
72,US,New York,42.1657,-74.9481,2020-06-24,389085,31232,69710.0,288143.0,3500808,89995.0,597.0,56.0,0.0,541.0,48709.0,0.0,653.0
73,US,New York,42.1657,-74.9481,2020-06-25,389666,31257,69710.0,288699.0,3551952,89995.0,581.0,25.0,0.0,556.0,51144.0,0.0,606.0
74,US,New York,42.1657,-74.9481,2020-06-26,390415,31301,70010.0,289104.0,3619594,89995.0,749.0,44.0,300.0,405.0,67642.0,0.0,493.0
75,US,New York,42.1657,-74.9481,2020-06-27,391220,31342,70010.0,289868.0,3681317,89995.0,805.0,41.0,0.0,764.0,61723.0,0.0,846.0
76,US,New York,42.1657,-74.9481,2020-06-28,391923,31368,70010.0,290545.0,3754579,89995.0,703.0,26.0,0.0,677.0,73262.0,0.0,729.0
77,US,New York,42.1657,-74.9481,2020-06-29,392539,31397,70010.0,291132.0,3816485,89995.0,616.0,29.0,0.0,587.0,61906.0,0.0,645.0
78,US,New York,42.1657,-74.9481,2020-06-30,393403,31403,70435.0,291565.0,3862913,89995.0,864.0,6.0,425.0,433.0,46428.0,0.0,445.0
79,US,New York,42.1657,-74.9481,2020-07-01,393454,32032,70487.0,290935.0,3914938,89995.0,51.0,629.0,52.0,-630.0,52025.0,0.0,628.0
80,US,New York,42.1657,-74.9481,2020-07-02,394079,32043,70590.0,291446.0,3971648,89995.0,625.0,11.0,103.0,511.0,56710.0,0.0,533.0
81,US,New York,42.1657,-74.9481,2020-07-03,394954,32064,70698.0,292192.0,4041593,89995.0,875.0,21.0,108.0,746.0,69945.0,0.0,788.0
82,US,New York,42.1657,-74.9481,2020-07-04,395872,32137,70794.0,292941.0,4107985,89995.0,918.0,73.0,96.0,749.0,66392.0,0.0,895.0
83,US,New York,42.1657,-74.9481,2020-07-05,396598,32157,70877.0,293564.0,4170388,89995.0,726.0,20.0,83.0,623.0,62403.0,0.0,663.0
84,US,New York,42.1657,-74.9481,2020-07-06,397131,32206,70968.0,293957.0,4233803,89995.0,533.0,49.0,91.0,393.0,63415.0,0.0,491.0
85,US,New York,42.1657,-74.9481,2020-07-07,397649,32219,71040.0,294390.0,4288131,89995.0,518.0,13.0,72.0,433.0,54328.0,0.0,459.0
86,US,New York,42.1657,-74.9481,2020-07-08,398237,32243,71091.0,294903.0,4344867,89995.0,588.0,24.0,51.0,513.0,56736.0,0.0,561.0
87,US,New York,42.1657,-74.9481,2020-07-09,398929,32251,71185.0,295493.0,4402452,89995.0,692.0,8.0,94.0,590.0,57585.0,0.0,606.0
88,US,New York,42.1657,-74.9481,2020-07-10,399513,32283,71279.0,295951.0,4468016,89995.0,584.0,32.0,94.0,458.0,65564.0,0.0,522.0
89,US,New York,42.1657,-74.9481,2020-07-11,400299,32331,71371.0,296597.0,4541574,89995.0,786.0,48.0,92.0,646.0,73558.0,0.0,742.0
90,US,New York,42.1657,-74.9481,2020-07-12,401029,32343,71477.0,297209.0,4610777,89995.0,730.0,12.0,106.0,612.0,69203.0,0.0,636.0
91,US,New York,42.1657,-74.9481,2020-07-13,401706,32350,71565.0,297791.0,4673195,89995.0,677.0,7.0,88.0,582.0,62418.0,0.0,596.0
92,US,New York,42.1657,-74.9481,2020-07-14,402263,32395,71643.0,298225.0,4724882,89995.0,557.0,45.0,78.0,434.0,51687.0,0.0,524.0
93,US,New York,42.1657,-74.9481,2020-07-15,403175,32408,71692.0,299075.0,4784927,89995.0,912.0,13.0,49.0,850.0,60045.0,0.0,876.0
94,US,New York,42.1657,-74.9481,2020-07-16,404006,32427,71782.0,299797.0,4848525,89995.0,831.0,19.0,90.0,722.0,63598.0,0.0,760.0
95,US,New York,42.1657,-74.9481,2020-07-17,404775,32446,71867.0,300462.0,4921210,89995.0,769.0,19.0,85.0,665.0,72685.0,0.0,703.0
96,US,New York,42.1657,-74.9481,2020-07-18,405551,32463,71970.0,301118.0,4999449,89995.0,776.0,17.0,103.0,656.0,78239.0,0.0,690.0
97,US,New York,42.1657,-74.9481,2020-07-19,406305,32478,72064.0,301763.0,5069266,89995.0,754.0,15.0,94.0,645.0,69817.0,0.0,675.0
98,US,New York,42.1657,-74.9481,2020-07-20,406807,32495,72161.0,302151.0,5115470,89995.0,502.0,17.0,97.0,388.0,46204.0,0.0,422.0
99,US,New York,42.1657,-74.9481,2020-07-21,407326,32506,72229.0,302591.0,5164812,89995.0,519.0,11.0,68.0,440.0,49342.0,0.0,462.0
100,US,New York,42.1657,-74.9481,2020-07-22,408181,32520,72302.0,303359.0,5230981,89995.0,855.0,14.0,73.0,768.0,66169.0,0.0,796.0
101,US,New York,42.1657,-74.9481,2020-07-23,408886,32558,72386.0,303942.0,5298640,89995.0,705.0,38.0,84.0,583.0,67659.0,0.0,659.0
102,US,New York,42.1657,-74.9481,2020-07-24,409697,32594,72466.0,304637.0,5368338,89995.0,811.0,36.0,80.0,695.0,69698.0,0.0,767.0
103,US,New York,42.1657,-74.9481,2020-07-25,410450,32596,72552.0,305302.0,5444845,89995.0,753.0,2.0,86.0,665.0,76507.0,0.0,669.0
104,US,New York,42.1657,-74.9481,2020-07-26,411200,32608,72632.0,305960.0,5516311,89995.0,750.0,12.0,80.0,658.0,71466.0,0.0,682.0
105,US,New York,42.1657,-74.9481,2020-07-27,411736,32630,72716.0,306390.0,5569879,89995.0,536.0,22.0,84.0,430.0,53568.0,0.0,474.0
106,US,New York,42.1657,-74.9481,2020-07-28,412344,32645,72766.0,306933.0,5627149,89995.0,608.0,15.0,50.0,543.0,57270.0,0.0,573.0
107,US,New York,42.1657,-74.9481,2020-07-29,412878,32653,72813.0,307412.0,5684546,89995.0,534.0,8.0,47.0,479.0,57397.0,0.0,495.0
108,US,New York,42.1657,-74.9481,2020-07-30,413593,32658,72900.0,308035.0,5746822,89995.0,715.0,5.0,87.0,623.0,62276.0,0.0,633.0
109,US,New York,42.1657,-74.9481,2020-07-31,414370,32683,72973.0,308714.0,5820368,89995.0,777.0,25.0,73.0,679.0,73546.0,0.0,729.0
110,US,New York,42.1657,-74.9481,2020-08-01,415014,32689,73055.0,309270.0,5889237,89995.0,644.0,6.0,82.0,556.0,68869.0,0.0,568.0
111,US,New York,42.1657,-74.9481,2020-08-02,415767,32694,73134.0,309939.0,5971974,89995.0,753.0,5.0,79.0,669.0,82737.0,0.0,679.0
112,US,New York,42.1657,-74.9481,2020-08-03,416298,32710,73222.0,310366.0,6030935,89995.0,531.0,16.0,88.0,427.0,58961.0,0.0,459.0
113,US,New York,42.1657,-74.9481,2020-08-04,416843,32719,73279.0,310845.0,6082774,89995.0,545.0,9.0,57.0,479.0,51839.0,0.0,497.0
114,US,New York,42.1657,-74.9481,2020-08-05,417589,32725,73326.0,311538.0,6153767,89995.0,746.0,6.0,47.0,693.0,70993.0,0.0,705.0
115,US,New York,42.1657,-74.9481,2020-08-06,418225,32754,73410.0,312061.0,6226435,89995.0,636.0,29.0,84.0,523.0,72668.0,0.0,581.0
116,US,New York,42.1657,-74.9481,2020-08-07,418928,32756,73472.0,312700.0,6298805,89995.0,703.0,2.0,62.0,639.0,72370.0,0.0,643.0
117,US,New York,42.1657,-74.9481,2020-08-08,419642,32760,73530.0,313352.0,6368975,89995.0,714.0,4.0,58.0,652.0,70170.0,0.0,660.0
118,US,New York,42.1657,-74.9481,2020-08-09,420345,32768,73609.0,313968.0,6443832,89995.0,703.0,8.0,79.0,616.0,74857.0,0.0,632.0
119,US,New York,42.1657,-74.9481,2020-08-10,420860,32774,73689.0,314397.0,6509644,89995.0,515.0,6.0,80.0,429.0,65812.0,0.0,441.0
120,US,New York,42.1657,-74.9481,2020-08-11,421336,32781,73736.0,314819.0,6563646,89995.0,476.0,7.0,47.0,422.0,54002.0,0.0,436.0
121,US,New York,42.1657,-74.9481,2020-08-12,422003,32787,73779.0,315437.0,6640705,89995.0,667.0,6.0,43.0,618.0,77059.0,0.0,630.0
122,US,New York,42.1657,-74.9481,2020-08-13,422703,32797,73842.0,316064.0,6728481,89995.0,700.0,10.0,63.0,627.0,87776.0,0.0,647.0
123,US,New York,42.1657,-74.9481,2020-08-14,423440,32805,73907.0,316728.0,6816381,89995.0,737.0,8.0,65.0,664.0,87900.0,0.0,680.0
124,US,New York,42.1657,-74.9481,2020-08-15,424167,32827,73997.0,317343.0,6901836,89995.0,727.0,22.0,90.0,615.0,85455.0,0.0,659.0
125,US,New York,42.1657,-74.9481,2020-08-16,424901,32833,74081.0,317987.0,6990504,89995.0,734.0,6.0,84.0,644.0,88668.0,0.0,656.0
126,US,New York,42.1657,-74.9481,2020-08-17,425508,32840,74154.0,318514.0,7068196,89995.0,607.0,7.0,73.0,527.0,77692.0,0.0,541.0
127,US,New York,42.1657,-74.9481,2020-08-18,425916,32846,74207.0,318863.0,7125087,89995.0,408.0,6.0,53.0,349.0,56891.0,0.0,361.0
128,US,New York,42.1657,-74.9481,2020-08-19,426571,32857,74258.0,319456.0,7191978,89995.0,655.0,11.0,51.0,593.0,66891.0,0.0,615.0
129,US,New York,42.1657,-74.9481,2020-08-20,427202,32865,74328.0,320009.0,7272403,89995.0,631.0,8.0,70.0,553.0,80425.0,0.0,569.0
130,US,New York,42.1657,-74.9481,2020-08-21,427803,32861,74406.0,320536.0,7353387,89995.0,601.0,,78.0,527.0,80984.0,0.0,
131,US,New York,42.1657,-74.9481,2020-08-22,428512,32864,74485.0,321163.0,7452267,89995.0,709.0,3.0,79.0,627.0,98880.0,0.0,633.0
132,US,New York,42.1657,-74.9481,2020-08-23,429165,32871,74553.0,321741.0,7547116,89995.0,653.0,7.0,68.0,578.0,94849.0,0.0,592.0
133,US,New York,42.1657,-74.9481,2020-08-24,429737,32883,74640.0,322214.0,7621159,89995.0,572.0,12.0,87.0,473.0,74043.0,0.0,497.0
134,US,New York,42.1657,-74.9481,2020-08-25,430145,32887,74684.0,322574.0,7683190,89995.0,408.0,4.0,44.0,360.0,62031.0,0.0,368.0
135,US,New York,42.1657,-74.9481,2020-08-26,430774,32918,74731.0,323125.0,7750445,89995.0,629.0,31.0,47.0,551.0,67255.0,0.0,613.0
136,US,New York,42.1657,-74.9481,2020-08-27,431340,32921,74791.0,323628.0,7821634,89995.0,566.0,3.0,60.0,503.0,71189.0,0.0,509.0
137,US,New York,42.1657,-74.9481,2020-08-28,432131,32926,74850.0,324355.0,7905071,89995.0,791.0,5.0,59.0,727.0,83437.0,0.0,737.0
138,US,New York,42.1657,-74.9481,2020-08-29,432767,32934,74923.0,324910.0,8002897,,636.0,8.0,73.0,555.0,97826.0,,571.0
139,US,New York,42.1657,-74.9481,2020-08-30,433402,32938,74990.0,325474.0,8096770,,635.0,4.0,67.0,564.0,93873.0,,572.0
140,US,New York,42.1657,-74.9481,2020-08-31,434100,32951,75062.0,326087.0,8196792,,698.0,13.0,72.0,613.0,100022.0,,639.0
141,US,New York,42.1657,-74.9481,2020-09-01,437154,32957,75100.0,326699.0,8263033,,3054.0,6.0,38.0,612.0,66241.0,,3022.0
